stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021005004138000,Flygvapenmuseum,58.410586,15.522333,1,,
9021005004139000,Mjärdevi,58.397155,15.556814,1,,
9021005004140000,Sjögestad by,58.365882,15.371005,1,,
9021005004143000,Nykils skola,58.287189,15.449215,1,,
9021005004144000,Bredudden,58.640164,16.211194,1,,
9021005004147000,Skackelstad by,58.455401,15.831236,1,,
9021005004151000,Sandbyhovs vårdc.,58.606504,16.160314,1,,
9021005004153000,Priso,58.418842,15.617782,1,,
9021005004158000,Fångögatan,58.420579,15.679718,1,,
9021005004159000,Sandlyckan,58.333650,15.403459,1,,
9021005004160000,Överums bruk,57.989788,16.319604,1,,
9021005004161000,Vikbolandsskolan,58.577945,16.563559,1,,
9021005004162000,Stora Gyllinge,58.581333,16.556876,1,,
9021005004166000,Vimmerby sjukstuga,57.668030,15.857520,1,,
9021005004167000,Solkeryd,58.450474,15.404574,1,,
9021005004171000,Norra Tornby,58.434777,15.589039,1,,
9021005004172000,Spoven,57.670742,15.856719,1,,
9021005004173000,Björkö friskola,58.509946,15.527484,1,,
9021005004174000,Prästgårdsgärdet,58.330630,15.131858,1,,
9021005004175000,Prästgårdsliden,58.331504,15.134129,1,,
9021005004181000,Märsängen,58.322845,16.882553,1,,
9021005004182000,Campushallen,58.393809,15.577356,1,,
9021005004183000,Tostebo,58.275990,15.507169,1,,
9021005004184000,Gatekulla vägkors,58.280329,15.516030,1,,
9021005004185000,Tuna Nykil,58.300302,15.492178,1,,
9021005004186000,Tinnerbäcksgränd,58.396385,15.621373,1,,
9021005004187000,Rydsnässkolan,57.800941,15.146008,1,,
9021005004189000,MAXI,58.432720,15.593879,1,,
9021005004192000,Torpa 2,58.445229,16.475306,1,,
9021005004194000,Mossebo,58.024513,15.013921,1,,
9021005004195000,Storgatan 35,58.034954,14.975703,1,,
9021005004196000,Sporthallen Tranås,58.032549,14.986948,1,,
9021005004198000,Beckhemsvägen,58.046761,14.972855,1,,
9021005004207000,Lysingsskolan,58.227768,14.650829,1,,
9021005004210000,Tjällmos bygdegård,58.714939,15.355785,1,,
9021005004213000,Ängarydsskolan,58.033339,14.967582,1,,
9021005004214000,Hubbarpsskolan,58.033118,14.965386,1,,
9021005004219000,Sjöslott,58.536684,15.605561,1,,
9021005004222000,Solberga,58.566876,16.237086,1,,
9021005004223000,Säckgatan,58.566405,16.243489,1,,
9021005004224000,Nedre Skriketorp,58.679755,16.149265,1,,
9021005004227000,Viberga,58.700662,15.817457,1,,
9021005004228000,Hanholmsvägen 49,58.611878,16.215943,1,,
9021005004229000,Ånestadlund Västra,58.386405,15.468847,1,,
9021005004230000,Garnisonen,58.396646,15.615626,1,,
9021005004231000,Kompanigatan,58.395709,15.613716,1,,
9021005004232000,Mjärdevi Center,58.394280,15.560493,1,,
9021005004233000,Lasarettsgatan 1,58.404495,15.617670,1,,
9021005004234000,Oscarsvägen,58.196477,16.005569,1,,
9021005004235000,Lockarpsgatan,58.317932,15.104509,1,,
9021005004236000,Djurgården,58.393204,15.607488,1,,
9021005004242000,Folkungagatan,58.325309,15.118835,1,,
9021005004243000,Mårtensgatan,58.325774,15.116983,1,,
9021005004244000,Ekgatan 19,58.324061,15.113876,1,,
9021005004245000,Stadshuset,58.324408,15.125014,1,,
9021005004249000,Hargsvägen,58.320449,15.142120,1,,
9021005004250000,Hemmansgatan,58.381718,15.578494,1,,
9021005004251000,Djurgården centrum,58.385085,15.589054,1,,
9021005004252000,Korskrog vändplats,58.512739,15.268046,1,,
9021005004253000,Garnisonen södra,58.393540,15.616036,1,,
9021005004513000,Mathems lillgård,58.292456,15.310712,1,,
9021005004514000,Mathem,58.300781,15.304337,1,,
9021005004515000,Gatkulla,58.307081,15.306022,1,,
9021005004516000,Mogestad,58.316767,15.307898,1,,
9021005004517000,Östra Tollstads kyrka,58.332937,15.312877,1,,
9021005004518000,Barnmorskekorset,58.341462,15.325956,1,,
9021005004519000,Fiestad,58.337101,15.346092,1,,
9021005004520000,Gagnarp,58.338566,15.333986,1,,
9021005004521000,Hagsbacken,58.344717,15.317579,1,,
9021005004522000,Dalen Mantorp,58.347310,15.310132,1,,
9021005004525000,Gripbäcken,58.148760,14.980000,1,,
9021005004541000,Scoutstugevägen,58.419039,15.352314,1,,
9021005004542000,Västerlösa lillgård,58.416177,15.363335,1,,
9021005004543000,Husartorpet,57.677159,14.959497,1,,
9021005004544000,Brunnstorp,58.413999,15.369573,1,,
9021005004545000,Ekströmmen,58.399908,15.387038,1,,
9021005004548000,Mejerivägen,58.422435,15.226042,1,,
9021005004549000,Normlösa skola,58.417191,15.227771,1,,
9021005004550000,Enanders väg,58.413439,15.228038,1,,
9021005004551000,Torpa östergård,58.404057,15.230039,1,,
9021005004552000,Lyckan,58.394424,15.248527,1,,
9021005004558000,Västra Stenby kyrka,58.485495,15.048418,1,,
9021005004559000,Kornettvägen,58.420735,15.339748,1,,
9021005004560000,Mårdtorp,58.497563,15.256737,1,,
9021005004561000,Åtorpsvägen,58.685900,14.953583,1,,
9021005004563000,"Holmen, Östra Harg",58.481866,15.731781,1,,
9021005004566000,Skärkinds kyrkogård,58.471172,15.989933,1,,
9021005004567000,Hestad gård,58.473305,15.992686,1,,
9021005004568000,Skörtinge vägkors,58.493363,16.025218,1,,
9021005004569000,Bråttom,58.506375,16.012365,1,,
9021005004571000,Bondegatan Åtvidaberg,58.188950,16.007431,1,,
9021005004572000,Trollstigen,58.185514,16.011525,1,,
9021005004590000,Brinken,58.582942,16.291127,1,,
9021005004591000,Johannisborg,58.600500,16.202755,1,,
9021005004595000,Energigatan,58.618173,16.231986,1,,
9021005004596000,Båken,58.611760,16.230257,1,,
9021005004597000,Vimmavägen,58.591328,16.081199,1,,
9021005004599000,Björken,58.614135,15.069175,1,,
9021005004600000,Grottan,57.984948,15.644915,1,,
9021005004601000,Bergdalagatan 5,57.985303,15.642040,1,,
9021005004602000,Värgårdsplan,57.988622,15.639336,1,,
9021005004603000,Hästen,57.987453,15.637939,1,,
9021005004604000,Posten,57.985326,15.632151,1,,
9021005004605000,Biblioteket Kisa,57.988129,15.633117,1,,
9021005004607000,Vårdcentralen Kisa,57.992972,15.636425,1,,
9021005004608000,Kindagård,57.989217,15.628480,1,,
9021005004609000,Kindagatan,57.991904,15.623766,1,,
9021005004611000,Linnégatan 33,57.988298,15.626202,1,,
9021005004612000,Linnégatan Kisa,57.984657,15.629179,1,,
9021005004614000,Kullahallen,57.983933,15.624585,1,,
9021005004615000,G:a Eksjövägen 12,57.983443,15.621511,1,,
9021005004618000,Basunda,58.024430,15.887558,1,,
9021005004620000,Dansby,58.634807,15.000937,1,,
9021005004623000,Mineralvägen,58.557065,15.038867,1,,
9021005004624000,Knapetorp,58.491446,14.999626,1,,
9021005004625000,Frälseutjord,58.577758,14.973748,1,,
9021005004626000,Valstad,58.530563,15.330240,1,,
9021005004627000,Lillgården Djurkälla,58.576942,14.950682,1,,
9021005004628000,Bråstorp Östra,58.557042,15.044005,1,,
9021005004701000,Nådendalsvägen,58.449648,14.900732,1,,
9021005004702000,Östenssons Vadstena,58.441048,14.882015,1,,
9021005004703000,Folktandvården,58.446516,14.888328,1,,
9021005004705000,Rödtornet,58.448718,14.893597,1,,
9021005004706000,Magnus Erikssons väg,58.446500,14.907595,1,,
9021005004707000,Simhallen,58.445066,14.900319,1,,
9021005004710000,Tegelgränd,58.452358,14.908165,1,,
9021005004711000,Klosterledsg./Arnöv.,58.452253,14.903371,1,,
9021005004713000,Posten,58.441497,14.882037,1,,
9021005004714000,Qvissberg,58.449728,14.914689,1,,
9021005004715000,Kastanjevägen,58.441954,14.899491,1,,
9021005005000000,Västergården Ervasteby,58.595959,15.079223,1,,
9021005005002000,Björka södergård,58.606335,15.082001,1,,
9021005005005000,Björka östergård,58.607995,15.086715,1,,
9021005005010000,Tannefors station,58.400421,15.660226,1,,
9021005005025000,Astrid Lindgrens värld,57.674402,15.838993,1,,
9021005005028000,Hultsfred resecentrum,57.486658,15.846695,1,,
9021005005032000,Berga station,57.216540,16.033575,1,,
9021005005034000,Högsby Resecentrum,57.165303,16.028055,1,,
9021005005035000,Blomstermåla,56.980921,16.331893,1,,
9021005005036000,Kalmar central,56.661439,16.359074,1,,
9021005005038000,Basthagen station,58.205518,15.974409,1,,
9021005005040000,Falerums station,58.143389,16.207730,1,,
9021005005047000,Gamleby station,57.896739,16.410196,1,,
9021005005049000,Tjustskolan station,57.752868,16.630477,1,,
9021005005050000,Västervik resecentrum,57.755495,16.643370,1,,
9021005005051000,Aneby Resecentrum,57.837606,14.812027,1,,
9021005005052000,Nässjö station,57.652108,14.694176,1,,
9021005005058000,Lottstad vk,58.439797,15.229831,1,,
9021005005059000,Broby Mjölby,58.436322,15.241735,1,,
9021005005060000,Norra Tolebro,58.431285,15.239556,1,,
9021005005061000,Skivaregården,58.429045,15.236648,1,,
9021005005062000,Govlösa herrgård,58.425344,15.228048,1,,
9021005005200000,F 13,58.611322,16.123750,1,,
9021005005201000,Kungsgårdsskolan,58.577459,16.192370,1,,
9021005005202000,Östra station,58.585955,16.203175,1,,
9021005005205000,Eda Gård,58.553958,16.028104,1,,
9021005005206000,Lomvägen,58.667077,16.317678,1,,
9021005005208000,Importgatan 30,58.588610,16.223666,1,,
9021005005213000,Ingelsta Handelscentrum,58.611593,16.164168,1,,
9021005005214000,Vattenverksvägen,58.584381,16.141145,1,,
9021005005216000,Bjärbytorpsgatan,58.574934,16.238371,1,,
9021005005217000,Kv. Liljebaggen,58.569152,16.243799,1,,
9021005005218000,Bjälbo Vägskäl,58.371177,15.011566,1,,
9021005005219000,Fållinge,58.386731,15.063086,1,,
9021005005220000,Fallsberg,58.382480,15.046936,1,,
9021005005221000,Frans Bloms gata,58.578559,16.142671,1,,
9021005005222000,Norsholms bussvändplats,58.502517,15.973751,1,,
9021005005223000,Lundby Gård,58.534263,16.608628,1,,
9021005005224000,Häradshammars vpl,58.557090,16.613599,1,,
9021005005225000,Lindörondellen,58.593058,16.225232,1,,
9021005005227000,Jonstorps Bussvpl.,58.530343,16.180420,1,,
9021005005229000,Albert Engströmsgatan,58.580057,16.133025,1,,
9021005005230000,Igelforsvägen 52,58.742549,15.828454,1,,
9021005005232000,"Kuddby, Idala",58.531098,16.474485,1,,
9021005005233000,Skäggebyvägen,58.701200,15.822701,1,,
9021005005234000,Torget,57.824752,15.275831,1,,
9021005006056000,"Tressholmen, St Ålö",58.102579,16.816410,1,,
9021005006057000,Breviksnäs,58.129695,16.802683,1,,
9021005006058000,"Harstena, postbryggan",58.254729,17.005923,1,,
9021005006059000,Fyrudden brygga,58.192362,16.852709,1,,
9021005006060000,Missjö,58.312465,16.941833,1,,
9021005006061000,Lergraven,58.365311,16.829202,1,,
9021005006063000,Arkösund brygga,58.488750,16.942012,1,,
9021005006065000,Bokö,58.097708,16.825973,1,,
9021005006067000,Lilla Ålö,58.108575,16.771406,1,,
9021005006072000,Fångö Bastusand,58.183875,16.922854,1,,
9021005006076000,"Kråkmarö, postbryggan",58.223771,16.918491,1,,
9021005006079000,Bondekrok,58.236468,16.857906,1,,
9021005006080000,Stora Bockholmen,58.239809,16.883629,1,,
9021005006081000,"Gräsmarö, postbryggan",58.271221,16.975107,1,,
9021005006087000,Ämtö,58.268929,16.878072,1,,
9021005006090000,Getterö,58.277530,16.857606,1,,
9021005006092000,Kallsö,58.368996,16.878113,1,,
9021005006094000,Lammskär 58,58.392410,16.962955,1,,
9021005006095000,Äspholmen,58.412017,16.865647,1,,
9021005006096000,Stora Rimmö,58.410181,16.826414,1,,
9021005006098000,Trännö,58.409885,16.735390,1,,
9021005006103000,Risö,58.402931,16.867854,1,,
9021005006107000,Tyrislöt brygga,58.321761,16.897077,1,,
9021005006108000,Kungshällsudden,58.392829,16.718748,1,,
9021005006111000,Birkö 46,58.421781,16.976668,1,,
9021005006112000,Lånjö 53,58.438763,16.975263,1,,
9021005006113000,Arkö 18,58.489306,16.985772,1,,
9021005006114000,Hästö 92,58.499481,16.947865,1,,
9021005006116000,Gränsö 47,58.518648,16.896403,1,,
9021005006117000,Skedholmen 95,58.502036,16.983112,1,,
9021005006119000,Vrångö,58.398981,16.849145,1,,
9021005006120000,Vänsö,58.358222,16.879119,1,,
9021005006122000,Aspöja 60,58.431839,16.976403,1,,
9021005006124000,Rosenlund,58.506596,16.003481,1,,
9021005006125000,Ormö,58.094774,16.772661,1,,
9021005006126000,Högholmen,58.122686,16.808019,1,,
9021005006129000,Björkö 93,58.506235,16.940535,1,,
9021005006130000,Lilla Bockholmen,58.242502,16.874107,1,,
9021005006131000,Ekholmarna,58.223584,16.914162,1,,
9021005006132000,Arkö 14,58.495456,16.953205,1,,
9021005006200000,Lindholmen 57,58.537647,16.913098,1,,
9021005006201000,Arkö 15,58.495067,16.953466,1,,
9021005006202000,Viskär 56,58.486394,16.990047,1,,
9021005006203000,Aspöja 44,58.424649,16.961411,1,,
9021005006204000,Skivarhamn 77,58.402991,16.943511,1,,
9021005009000000,Bremergatan,58.228204,14.643377,1,,
9021005061000000,Bohusvägen,58.212290,15.978762,1,,
9021005061001000,Krutkällaren,58.208656,15.984153,1,,
9021005061002000,Tvärgatan,58.210319,15.989027,1,,
9021005062000000,Skathagsvägen,58.702431,15.814594,1,,
9021005062001000,Oxhagsvägen,58.701951,15.773108,1,,
9021005062002000,Fäskogsvägen,58.703314,15.768363,1,,
9021005062003000,Enbärsstigen,58.701661,15.765053,1,,
9021005062004000,Fridhemsvägen,58.701151,15.745941,1,,
9021005062005000,"Hagvägen, Sonstorp",58.724426,15.632824,1,,
9021005062006000,Hammarn,58.786880,15.497583,1,,
9021005062011000,Missionskyrkan,58.720549,15.640713,1,,
9021005062012000,Hällestad skola,58.730934,15.580205,1,,
9021005063100000,Loviseberg,58.210915,16.599162,1,,
9021005063101000,Sörbyskolan,58.199386,16.581814,1,,
9021005074000000,Breviksvägen Rondellen,57.765828,16.599049,1,,
9021005074001000,Jenny,57.768753,16.577554,1,,
9021005074002000,Gamleby centrum,57.897667,16.401831,1,,
9021005074003000,Överum kiosken,57.989373,16.311111,1,,
9021005080000000,Sviestad,58.397098,15.716808,1,,
9021005080004000,Vallastadens skola,58.392663,15.589606,1,,
9021005080005000,Norrbergavägen,58.332946,15.723577,1,,
9021005080006000,Tallboda C ny hållplats,58.426897,15.677419,1,,
9021005080008000,Sjögestad,58.362284,15.371510,1,,
9021005080009000,Hamngatan-Nygatan,58.410799,15.630792,1,,
9021005080010000,Badmästaregatan,58.406006,15.632184,1,,
9021005080102000,Rönnbärsgatan FIKTIV,58.388232,15.419591,1,,
9021005080182000,Nobeltorget,58.393748,15.578417,1,,
9021005081001000,Svärtinge skogsbacke,58.659866,15.975366,1,,
9021005081002000,Lindö strand,58.607638,16.262274,1,,
9021005081003000,Travbanevägen,58.606983,16.251686,1,,
9021005081005000,Du Rietzvägen,58.609641,16.248881,1,,
9021005081007000,Svärmaregatan,58.580485,16.232113,1,,
9021005081008000,Vikbolandsskolan,58.578635,16.560807,1,,
9021005081009000,Marieborg,58.618315,16.168057,1,,
9021005081010000,Kolmårdens Djurpark,58.666171,16.465624,1,,
9021005081011000,Gustaf Adolfsplan,58.586331,16.200583,1,,
9021005081012000,Inre Hamnens vändplats,58.599293,16.207076,1,,
9021005081013000,Östra Bravikenvägen,58.643025,16.214861,1,,
9021005081014000,Loddby Allé,58.643058,16.170965,1,,
9021005081016000,Herstadberg Industriområde,58.641145,16.168001,1,,
9021005081017000,Ströborondellen,58.632518,16.164847,1,,
9021005081018000,Åby arena,58.661729,16.174864,1,,
9021005081019000,Torfridsväg,58.580739,16.249857,1,,
9021005081020000,Sandtorp,58.579435,16.147664,1,,
9021005081021000,Simonstorps gård,58.788496,16.156943,1,,
9021005081022000,Stavsjölund,58.780604,16.160580,1,,
9021005081023000,Stens skola,58.696748,16.156452,1,,
9021005081024000,Rönnbärsvägen,58.689375,16.154274,1,,
9021005081025000,Dagsbergs skola,58.570939,16.243580,1,,
9021005081026000,Kungsängsskolan,58.577527,16.241325,1,,
9021005081027000,Styrstad Äppelbo,58.572819,16.273027,1,,
9021005081028000,Styrstad Vägkors,58.566835,16.277037,1,,
9021005081029000,Oranievägen,58.555857,16.295717,1,,
9021005081030000,Vildapelvägen,58.554748,16.296887,1,,
9021005081031000,Lundby,58.552679,16.297906,1,,
9021005081032000,Uttersbergsskolan,58.675588,16.367290,1,,
9021005081033000,Råsslaskolan,58.664828,16.378491,1,,
9021005081034000,Hultdalsskolan,58.661778,16.173728,1,,
9021005081035000,Åbymoskolan,58.663226,16.178878,1,,
9021005081036000,Näknakorset,58.693242,16.158400,1,,
9021005083000000,Borens IP,58.568646,15.088433,1,,
9021005083998000,Bråstorp norra,58.560174,15.021395,1,,
9021005083999000,Dynamovägen,58.556808,15.056155,1,,
9021005084000000,Kungsvallavägen,58.443861,14.887387,1,,
9021005084001000,Starby,58.441137,14.880591,1,,
9021005084011000,Vårdcentralen Vadstena,58.452866,14.899913,1,,
9021005084016000,Wasagården,58.444092,14.884606,1,,
9021005084018000,Riddargatan,58.444184,14.892396,1,,
9021005084019000,Katarinaskolan,58.442764,14.894676,1,,
9021005084026000,Kyrkogården Vadstena,58.450107,14.904677,1,,
9021005084028000,Vätterngården,58.454760,14.897380,1,,
9021005086001000,Magasinsgatan,58.324047,15.131369,1,,
9021005096001000,Askerydsvägen,57.738718,15.062087,1,,
9021005097027000,Falkgatan,58.037453,14.978828,1,,
9022005000001003,Norr Tull,58.594964,16.177550,0,9021005000001000,C
9022005000001004,Norr Tull,58.595296,16.177794,0,9021005000001000,D
9022005000001005,Norr Tull,58.594529,16.175843,0,9021005000001000,E
9022005000001006,Norr Tull,58.594141,16.176733,0,9021005000001000,F
9022005000001016,Norr Tull,58.595038,16.177052,0,9021005000001000,A
9022005000001017,Norr Tull,58.595074,16.176760,0,9021005000001000,B
9022005000001020,Norr Tull,58.594487,16.175103,0,9021005000001000,E
9022005000002001,Djäkneparksskolan,58.589541,16.198951,0,9021005000002000,A
9022005000002002,Djäkneparksskolan,58.590476,16.198652,0,9021005000002000,B
9022005000002003,Djäkneparksskolan,58.590014,16.200023,0,9021005000002000,C
9022005000002004,Djäkneparksskolan,58.589976,16.197632,0,9021005000002000,D
9022005000002005,Djäkneparksskolan,58.589887,16.197511,0,9021005000002000,E
9022005000002006,Djäkneparksskolan,58.589317,16.195923,0,9021005000002000,F
9022005000002007,Djäkneparksskolan,58.589182,16.195852,0,9021005000002000,G
9022005000002016,Djäkneparksskolan,58.589541,16.198951,0,9021005000002000,A
9022005000002017,Djäkneparksskolan,58.590476,16.198652,0,9021005000002000,B
9022005000003001,Söder Tull,58.584784,16.189700,0,9021005000003000,A
9022005000003002,Söder Tull,58.584774,16.190009,0,9021005000003000,B
9022005000003003,Söder Tull,58.585035,16.189669,0,9021005000003000,C
9022005000003004,Söder Tull,58.584998,16.190012,0,9021005000003000,D
9022005000003005,Söder Tull,58.585292,16.191064,0,9021005000003000,E
9022005000003006,Söder Tull,58.585338,16.190531,0,9021005000003000,F
9022005000003007,Söder Tull,58.585799,16.189591,0,9021005000003000,G
9022005000003008,Söder Tull,58.585628,16.189520,0,9021005000003000,H
9022005000003009,Söder Tull,58.585206,16.189688,0,9021005000003000,I
9022005000003010,Söder Tull,58.585417,16.188280,0,9021005000003000,J
9022005000003011,Söder Tull,58.585365,16.190566,0,9021005000003000,K
9022005000003012,Söder Tull,58.585281,16.188657,0,9021005000003000,L
9022005000003013,Söder Tull,58.585264,16.191150,0,9021005000003000,M
9022005000003014,Söder Tull,58.585096,16.187503,0,9021005000003000,N
9022005000003015,Söder Tull,58.585669,16.187819,0,9021005000003000,O
9022005000003016,Söder Tull,58.585329,16.190634,0,9021005000003000,F
9022005000003017,Söder Tull,58.585283,16.190892,0,9021005000003000,E
9022005000003018,Söder Tull,58.585646,16.189520,0,9021005000003000,H
9022005000003019,Söder Tull,58.585826,16.189574,0,9021005000003000,G
9022005000005001,Rådhuset,58.592318,16.186137,0,9021005000005000,A
9022005000005002,Rådhuset,58.592623,16.186140,0,9021005000005000,B
9022005000005016,Rådhuset,58.592336,16.186137,0,9021005000005000,A
9022005000005017,Rådhuset,58.592623,16.186140,0,9021005000005000,B
9022005000006001,Hagaskolan,58.599472,16.161275,0,9021005000006000,A
9022005000006002,Hagaskolan,58.599580,16.161225,0,9021005000006000,B
9022005000006003,Hagaskolan,58.599538,16.160210,0,9021005000006000,C
9022005000006016,Hagaskolan,58.599445,16.161361,0,9021005000006000,A
9022005000006017,Hagaskolan,58.599580,16.161190,0,9021005000006000,B
9022005000007001,Fridvalla,58.611359,16.133953,0,9021005000007000,A
9022005000007002,Fridvalla,58.611502,16.134385,0,9021005000007000,B
9022005000007016,Fridvalla,58.611359,16.133919,0,9021005000007000,A
9022005000007017,Fridvalla,58.611493,16.134350,0,9021005000007000,B
9022005000008001,Väster Tull,58.586384,16.176806,0,9021005000008000,A
9022005000008002,Väster Tull,58.586220,16.177578,0,9021005000008000,B
9022005000008003,Väster Tull,58.585644,16.174958,0,9021005000008000,C
9022005000008004,Väster Tull,58.585484,16.174269,0,9021005000008000,D
9022005000008016,Väster Tull,58.586384,16.176806,0,9021005000008000,A
9022005000008017,Väster Tull,58.586220,16.177578,0,9021005000008000,B
9022005000010001,Klockaretorpets vändplats,58.577741,16.121951,0,9021005000010000,A
9022005000010002,Klockaretorpets vändplats,58.577767,16.122192,0,9021005000010000,B
9022005000010016,Klockaretorpets vändplats,58.575505,16.125798,0,9021005000010000,A
9022005000010017,Klockaretorpets vändplats,58.575236,16.125572,0,9021005000010000,B
9022005000011001,Hörsalsparken,58.587921,16.188325,0,9021005000011000,A
9022005000011002,Hörsalsparken,58.588334,16.188260,0,9021005000011000,B
9022005000011003,Hörsalsparken,58.588735,16.189210,0,9021005000011000,C
9022005000011004,Hörsalsparken,58.588737,16.188695,0,9021005000011000,D
9022005000011016,Hörsalsparken,58.587930,16.188342,0,9021005000011000,A
9022005000011017,Hörsalsparken,58.588352,16.188295,0,9021005000011000,B
9022005000012001,Vidablick,58.608557,16.151492,0,9021005000012000,A
9022005000012002,Vidablick,58.608719,16.151391,0,9021005000012000,B
9022005000012003,Vidablick,58.608585,16.151166,0,9021005000012000,C
9022005000012004,Vidablick,58.608711,16.151081,0,9021005000012000,D
9022005000012016,Vidablick,58.608557,16.151492,0,9021005000012000,A
9022005000012017,Vidablick,58.608719,16.151391,0,9021005000012000,B
9022005000015001,Borgsmoskolan,58.574227,16.144761,0,9021005000015000,A
9022005000015002,Borgsmoskolan,58.574334,16.144796,0,9021005000015000,B
9022005000016001,Däckmansgatan,58.605784,16.260839,0,9021005000016000,A
9022005000016002,Däckmansgatan,58.605677,16.260597,0,9021005000016000,B
9022005000018001,Abborreberg,58.607100,16.272073,0,9021005000018000,A
9022005000018002,Abborreberg,58.607217,16.272006,0,9021005000018000,B
9022005000019001,Vrinnevisjukhuset,58.564560,16.176403,0,9021005000019000,A
9022005000019002,Vrinnevisjukhuset,58.564201,16.176589,0,9021005000019000,B
9022005000021001,Hageby centrum,58.572172,16.206817,0,9021005000021000,A
9022005000021002,Hageby centrum,58.572036,16.207245,0,9021005000021000,D
9022005000021003,Hageby centrum,58.571865,16.207192,0,9021005000021000,C
9022005000021016,Hageby centrum,58.572172,16.206817,0,9021005000021000,A
9022005000021017,Hageby centrum,58.572333,16.206853,0,9021005000021000,B
9022005000022001,Ringdansens centrum,58.557955,16.225243,0,9021005000022000,A
9022005000022002,Ringdansens centrum,58.558699,16.225819,0,9021005000022000,B
9022005000022003,Ringdansens centrum,58.558823,16.226232,0,9021005000022000,C
9022005000022004,Ringdansens centrum,58.558994,16.226045,0,9021005000022000,D
9022005000022016,Ringdansens centrum,58.558761,16.225991,0,9021005000022000,A
9022005000022017,Ringdansens centrum,58.558878,16.225958,0,9021005000022000,B
9022005000023001,Kvarnberget,58.554653,16.227625,0,9021005000023000,C
9022005000023002,Kvarnberget,58.554903,16.227903,0,9021005000023000,B
9022005000023016,Kvarnberget,58.555031,16.227321,0,9021005000023000,P
9022005000023017,Kvarnberget,58.554939,16.227869,0,9021005000023000,B
9022005000023018,Kvarnberget,58.555031,16.227304,0,9021005000023000,A
9022005000024001,Rambodal,58.569912,16.241797,0,9021005000024000,A
9022005000024002,Rambodal,58.569967,16.241489,0,9021005000024000,B
9022005000025001,"Hageby C, Lidaleden",58.573210,16.207757,0,9021005000025000,A
9022005000025002,"Hageby C, Lidaleden",58.573043,16.206672,0,9021005000025000,B
9022005000027001,Herstadberg,58.626269,16.174405,0,9021005000027000,A
9022005000028001,Platinagatan,58.612670,16.157796,0,9021005000028000,A
9022005000028002,Platinagatan,58.612445,16.157759,0,9021005000028000,B
9022005000030001,Stormarknaden,58.616144,16.164232,0,9021005000030000,A
9022005000030002,Stormarknaden,58.616270,16.164336,0,9021005000030000,B
9022005000032001,Södra Händelö,58.610087,16.222890,0,9021005000032000,A
9022005000032002,Södra Händelö,58.609823,16.224263,0,9021005000032000,B
9022005000034001,Braviken,58.640143,16.255414,0,9021005000034000,A
9022005000038001,Vistinge,58.692846,15.921185,0,9021005000038000,A
9022005000038002,Vistinge,58.691991,15.923096,0,9021005000038000,B
9022005000038003,Vistinge,58.692001,15.922838,0,9021005000038000,C
9022005000038004,Vistinge,58.691785,15.922613,0,9021005000038000,D
9022005000039001,Risinge kyrka,58.704381,15.848268,0,9021005000039000,A
9022005000039002,Risinge kyrka,58.704184,15.847906,0,9021005000039000,B
9022005000039003,Risinge kyrka,58.703915,15.847353,0,9021005000039000,C
9022005000039004,Risinge kyrka,58.703610,15.846922,0,9021005000039000,D
9022005000040001,Björkbacken,58.656349,15.999363,0,9021005000040000,A
9022005000040002,Björkbacken,58.656294,15.999691,0,9021005000040000,B
9022005000040003,Björkbacken,58.656214,15.999173,0,9021005000040000,C
9022005000041002,Banérgatan,58.414634,15.613151,0,9021005000041000,B
9022005000042001,Tinnerbäcksbadet,58.404750,15.626461,0,9021005000042000,A
9022005000042002,Tinnerbäcksbadet,58.405540,15.626422,0,9021005000042000,B
9022005000043001,Berga Söderleden,58.392737,15.645843,0,9021005000043000,A
9022005000043002,Berga Söderleden,58.393096,15.645807,0,9021005000043000,B
9022005000043003,Berga Söderleden,58.393894,15.644897,0,9021005000043000,C
9022005000044001,Hässlegatan,58.375333,15.642436,0,9021005000044000,A
9022005000044002,Hässlegatan,58.374948,15.642626,0,9021005000044000,B
9022005000044003,Hässlegatan,58.374734,15.644250,0,9021005000044000,C
9022005000045001,Resedan,58.384905,15.658358,0,9021005000045000,A
9022005000045002,Resedan,58.385112,15.658374,0,9021005000045000,B
9022005000046003,Trädgårdstorget,58.409399,15.624863,0,9021005000046000,C
9022005000046004,Trädgårdstorget,58.410323,15.624790,0,9021005000046000,A
9022005000046005,Trädgårdstorget,58.409821,15.624946,0,9021005000046000,E
9022005000046006,Trädgårdstorget,58.409480,15.624965,0,9021005000046000,B
9022005000047001,Barhäll,58.419551,15.589030,0,9021005000047000,A
9022005000047002,Barhäll,58.419668,15.589304,0,9021005000047000,B
9022005000048001,Skäggetorp centrum,58.427108,15.582668,0,9021005000048000,A
9022005000048002,Skäggetorp centrum,58.426803,15.582602,0,9021005000048000,B
9022005000048003,Skäggetorp centrum,58.427063,15.582549,0,9021005000048000,C
9022005000049001,Stiglötsgatan,58.425700,15.568626,0,9021005000049000,A
9022005000049002,Stiglötsgatan,58.426769,15.568739,0,9021005000049000,B
9022005000050001,Linköpings resecentrum,58.417692,15.623024,0,9021005000050000,A1
9022005000050002,Linköpings resecentrum,58.417522,15.623350,0,9021005000050000,A2
9022005000050003,Linköpings resecentrum,58.417360,15.623659,0,9021005000050000,A3
